2017-01-12 14:40:03,483 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 14:40:03,497 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 14 ms.
2017-01-12 14:40:03,497 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 14:40:03,508 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 11 ms.
2017-01-12 14:40:05,271 [main] INFO  com.geone.exam.svs.VehiclePassService(30){} - 查询开始!
2017-01-12 14:44:09,806 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@cb8a0c8: startup date [Thu Jan 12 14:44:09 CST 2017]; root of context hierarchy
2017-01-12 14:44:09,875 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 14:44:10,140 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 14:44:10,169 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 14:44:10,358 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 14:44:10,878 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 14:44:10,889 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 10 ms.
2017-01-12 14:44:10,889 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 14:44:10,899 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 10 ms.
2017-01-12 14:44:14,619 [main] INFO  com.geone.exam.svs.VehiclePassService(30){} - 查询开始!
2017-01-12 14:46:10,884 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@73600b34: startup date [Thu Jan 12 14:46:10 CST 2017]; root of context hierarchy
2017-01-12 14:46:10,949 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 14:46:11,198 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 14:46:11,234 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 14:46:11,403 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 14:46:11,822 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 14:46:11,832 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 10 ms.
2017-01-12 14:46:11,832 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 14:46:11,841 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 8 ms.
2017-01-12 14:46:11,848 [main] INFO  com.geone.exam.svs.VehiclePassService(30){} - Service查询开始!
2017-01-12 14:46:12,246 [main] INFO  com.geone.exam.svs.VehiclePassService(32){} - Service查询结束, 查询结果:0
2017-01-12 14:47:17,033 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@267fbe19: startup date [Thu Jan 12 14:47:17 CST 2017]; root of context hierarchy
2017-01-12 14:47:17,099 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 14:47:17,354 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 14:47:17,382 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 14:47:17,528 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 14:47:17,943 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 14:47:17,953 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 10 ms.
2017-01-12 14:47:17,953 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 14:47:17,961 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 8 ms.
2017-01-12 14:47:17,967 [main] INFO  com.geone.exam.svs.VehiclePassService(30){} - Service查询开始!
2017-01-12 14:47:18,364 [main] INFO  com.geone.exam.svs.VehiclePassService(32){} - Service查询结束, 查询结果:1
2017-01-12 14:47:44,779 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@4055010f: startup date [Thu Jan 12 14:47:44 CST 2017]; root of context hierarchy
2017-01-12 14:47:44,835 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
